Date,Time,Rate,Number Averaged,Operator,State Label,Sample Label,UDPi_SpeedDemand,UDPi_Throttle,C_SPDDYN,UDPi_TorqueDemand,C_TRQENG,U_BPOW,M_FRAIRW,M_FRFUEL,M_RELHUM,T_AMB,P_AMB,T_INLET,P_INLET,E_NOXD2,E_O2D2,E_CH4W2,E_THCW2,E_CO2D2,E_COLD2,E_COHD2,C_BHP,E_NOD2
,,,,,,,,,rpm,,Nm,kW,kg/hr,kg/hr,%,°C,Bar A,°C,Bar A,ppm,%,ppm,ppm,%,ppm,%,bhp,ppm
06/03/2015,15:48:40.190,0.100000,10,,ADX_Roadfile,1Hz,4913.004395,72.244080,4906.729004,374.979492,447.353424,229.904388,0.000000,62.688797,24.549959,27.164660,0.977024,23.627623,0.977197,65.658302,-0.008889,50.800098,60.424000,15.320400,-195974.765625,0.621316,308.301788,64.653099
06/03/2015,15:48:41.190,0.100000,10,,ADX_Roadfile,1Hz,4959.000000,58.676079,4928.758301,306.259125,413.460022,213.429092,0.000000,63.970222,24.553391,27.106443,0.977037,23.569225,0.979256,71.115501,-0.005515,48.472298,55.255699,15.291700,-1000004.000000,0.653557,286.208405,70.461899
06/03/2015,15:48:42.190,0.100000,10,,ADX_Roadfile,1Hz,4959.000000,59.067371,4953.152832,306.259125,364.146362,188.913208,0.000000,61.088997,24.445940,27.122087,0.977043,23.673866,0.979369,73.216202,-0.009113,44.818501,50.057899,15.305901,-1000004.000000,0.627855,253.332611,73.649498
06/03/2015,15:48:43.190,0.100000,10,,ADX_Roadfile,1Hz,4959.000000,59.255245,4958.615723,306.222382,313.802673,162.978348,0.000000,54.795891,24.397350,27.099173,0.977046,23.817173,0.979395,72.640297,-0.009316,41.143101,47.903301,15.319900,-1000004.000000,0.604920,218.553970,73.289803
06/03/2015,15:48:44.190,0.100000,10,,ADX_Roadfile,1Hz,4958.289063,58.045120,4958.608398,299.257477,292.345520,151.834869,0.000000,47.895958,24.281799,27.125746,0.977037,23.897953,0.979364,70.001503,-0.006308,39.678501,46.841202,15.340500,-1000004.000000,0.571596,203.610565,71.168900
06/03/2015,15:48:45.190,0.100000,10,,ADX_Roadfile,1Hz,4854.477051,13.904846,4798.807129,60.096905,268.327454,135.027359,0.000000,44.463169,24.174980,27.156410,0.977042,23.878441,0.980254,67.977501,-0.009295,39.138599,52.468399,15.351200,-1000004.000000,0.553800,181.071701,68.238899
06/03/2015,15:48:46.190,0.100000,10,,ADX_Roadfile,1Hz,4728.623047,0.000000,4690.627441,-106.594795,174.168304,85.603935,0.000000,40.705341,24.177160,27.125824,0.977074,23.870964,0.981061,67.387901,-0.003259,43.281399,70.015404,15.342900,-1000004.000000,0.575636,114.794876,68.367500
06/03/2015,15:48:47.190,0.100000,10,,ADX_Roadfile,1Hz,4613.701172,0.000000,4610.824219,-104.895515,64.671280,31.347048,0.000000,31.178679,24.098669,27.172005,0.977065,23.859287,0.981171,54.705002,0.000969,57.425800,65.750999,15.306300,-1000004.000000,0.641063,42.036392,62.172001
06/03/2015,15:48:48.190,0.100000,10,,ADX_Roadfile,1Hz,4480.559082,0.000000,4481.249512,-103.063507,-21.508526,-10.049441,0.000000,19.505140,24.075621,27.227404,0.977069,23.810444,0.981113,40.691399,-0.003035,55.611301,55.857201,15.156300,-1000004.000000,0.863740,-13.476300,43.973400
06/03/2015,15:48:49.190,0.100000,10,,ADX_Roadfile,1Hz,4373.280762,0.000000,4371.929688,-101.904907,-36.192932,-16.571926,0.000000,10.559626,24.020189,27.172527,0.977064,23.681927,0.981104,36.988899,-0.003320,48.131500,53.415798,15.161600,-1000004.000000,0.777317,-22.222952,37.868900
06/03/2015,15:48:50.190,0.100000,10,,ADX_Roadfile,1Hz,4284.400879,0.000000,4277.388672,-101.163086,-38.693604,-17.328999,0.000000,7.840798,23.965370,27.187693,0.977077,23.573378,0.981227,34.580200,-0.001897,46.628300,73.876900,15.299000,-1000004.000000,0.552533,-23.238188,36.583000
06/03/2015,15:48:51.190,0.100000,10,,ADX_Roadfile,1Hz,4195.342773,0.000000,4186.542480,-100.395699,-52.507927,-23.010860,0.000000,6.857855,23.967859,27.177525,0.977090,23.539970,0.981233,25.958799,-0.001511,66.874199,76.633400,15.403300,-497499.406250,0.444343,-30.857563,31.313601
06/03/2015,15:48:52.190,0.100000,10,,ADX_Roadfile,1Hz,4080.598877,0.000000,4080.997803,-98.960953,-71.563850,-30.569485,0.000000,5.225449,23.968491,27.201256,0.977097,23.517366,0.981282,11.905820,-0.000068,73.969299,75.298500,15.382700,-196064.296875,0.779676,-40.993679,17.625099
06/03/2015,15:48:53.190,0.100000,10,,ADX_Roadfile,1Hz,3973.320801,0.000000,3972.616455,-97.305168,-87.332802,-36.330070,0.000000,3.064979,23.903700,27.173491,0.977158,23.431488,0.981269,3.796220,-0.001470,75.643501,61.801399,15.277200,-1000004.000000,1.169240,-48.718624,6.649360
06/03/2015,15:48:54.190,0.100000,10,,ADX_Roadfile,1Hz,3884.440918,0.000000,3885.214111,-95.753090,-92.789978,-37.760033,0.000000,1.291863,23.909309,27.189293,0.977323,23.412527,0.981464,1.696730,0.000339,63.333199,55.526699,15.281400,-1000004.000000,1.208650,-50.636200,2.832450
06/03/2015,15:48:55.190,0.100000,10,,ADX_Roadfile,1Hz,3795.738525,0.000000,3796.312500,-94.121368,-91.797928,-36.502346,0.000000,0.518421,23.907749,27.250214,0.977322,23.376945,0.981512,0.584759,0.001558,56.610100,39.029598,15.194100,-1000004.000000,1.252230,-48.949642,1.970860
06/03/2015,15:48:56.190,0.100000,10,,ADX_Roadfile,1Hz,3733.078125,0.000000,3731.686035,-92.975586,-90.732185,-35.463913,0.000000,0.380000,23.908381,27.167078,0.977175,23.274183,0.981301,0.252283,-0.000230,41.228500,17.724300,15.060400,-1000004.000000,1.311550,-47.557106,1.585260
06/03/2015,15:48:57.190,0.100000,10,,ADX_Roadfile,1Hz,3714.679932,0.000000,3712.703613,-92.650391,-90.196129,-35.074650,0.000000,0.367682,23.913361,27.116796,0.977110,23.250807,0.981332,0.713060,0.004546,19.067900,6.541350,14.551400,-1000004.000000,1.239540,-47.035107,1.431290
06/03/2015,15:48:58.190,0.100000,10,,ADX_Roadfile,1Hz,3714.502197,0.072964,3714.059082,-92.124954,-90.788971,-35.318077,0.000000,0.360552,23.911489,27.125187,0.977077,23.185722,0.981193,4.847360,0.044648,6.859550,3.110170,12.175000,-1000004.000000,0.818238,-47.361542,3.860340
06/03/2015,15:48:59.190,0.100000,10,,ADX_Roadfile,1Hz,3688.104980,11.850407,3713.418457,-15.654808,-83.376930,-32.428188,0.000000,0.355470,23.912109,27.190611,0.977052,23.139174,0.981087,11.303741,1.136575,2.821750,2.335520,7.638520,-899500.062500,0.355926,-43.486198,10.620660
06/03/2015,15:49:00.190,0.100000,10,,ADX_Roadfile,1Hz,3591.403320,17.451876,3617.973389,40.942657,-39.924095,-15.209140,0.000000,1.322164,23.909929,27.201717,0.977058,23.065187,0.980766,15.057000,5.867200,1.760190,1.991470,3.986840,3284.949951,0.125691,-20.395456,15.286800
06/03/2015,15:49:01.190,0.100000,10,,ADX_Roadfile,1Hz,3431.686035,4.541702,3420.107910,-33.931744,7.252935,2.533101,0.000000,4.798364,23.903391,27.128782,0.977066,23.073252,0.981087,15.863800,12.208960,1.477070,1.775690,2.337650,1291.812988,0.052360,3.396888,16.623701
06/03/2015,15:49:02.190,0.100000,10,,ADX_Roadfile,1Hz,3202.553467,0.000000,3197.194580,-85.958458,27.220064,9.117347,0.000000,8.141670,23.852940,27.209229,0.977072,22.991468,0.981283,15.825900,16.268400,1.378820,1.732220,1.732820,529.859009,0.031447,12.226361,16.455500
06/03/2015,15:49:03.190,0.100000,10,,ADX_Roadfile,1Hz,3040.436279,27.757576,3077.551758,106.699921,18.224995,5.886649,0.000000,9.280622,23.827709,27.124208,0.977054,22.964182,0.980757,15.185400,17.998600,1.327690,1.761400,1.499000,280.872986,0.023791,7.893996,15.993500
06/03/2015,15:49:04.190,0.100000,10,,ADX_Roadfile,1Hz,3003.639893,49.741791,3068.720215,280.256744,92.252083,29.556042,0.000000,8.688451,23.809019,27.133438,0.977042,22.915398,0.979966,14.339900,18.642099,1.317240,2.837580,1.383830,196.270996,0.019659,39.634651,15.389200
06/03/2015,15:49:05.190,0.100000,10,,ADX_Roadfile,1Hz,3003.639893,50.508663,3020.145508,314.730316,226.305145,71.549416,0.000000,13.012911,23.751720,27.126089,0.977024,22.795782,0.980024,18.323101,18.919600,1.980400,8.723480,1.329790,159.248001,0.018102,95.947769,15.800600
06/03/2015,15:49:06.190,0.100000,10,,ADX_Roadfile,1Hz,3003.462158,47.253799,3000.417480,312.295685,358.347839,112.600113,0.000000,21.389509,23.752960,27.155993,0.977036,22.852894,0.979863,29.943001,18.977699,6.971110,11.021100,2.137270,140.790009,0.016856,150.996750,27.959200
06/03/2015,15:49:07.190,0.100000,10,,ADX_Roadfile,1Hz,2977.420410,42.108665,2963.851074,288.099365,390.793915,121.321320,0.000000,29.399883,23.705311,27.162683,0.977041,22.762850,0.980116,24.869900,16.960899,9.953840,12.628700,7.286730,171.266998,0.034333,162.691879,27.881701
06/03/2015,15:49:08.190,0.100000,10,,ADX_Roadfile,1Hz,2932.269287,39.438786,2923.837402,275.447754,363.743042,111.402466,0.000000,31.692024,23.666691,27.130804,0.977043,22.723104,0.980065,12.725451,10.256470,11.563100,20.682199,13.269900,343.584015,0.073541,149.390717,15.787100
06/03/2015,15:49:09.190,0.100000,10,,ADX_Roadfile,1Hz,2782.595459,43.648083,2803.286133,315.946472,335.278290,98.463547,0.000000,29.846468,23.642090,27.106009,0.977018,22.717566,0.980039,6.140790,3.849400,18.539499,40.452599,15.371000,545.969971,0.067422,132.039612,7.394630
06/03/2015,15:49:10.190,0.100000,10,,ADX_Roadfile,1Hz,2404.677734,43.120289,2441.747314,353.106384,349.910004,89.315598,0.000000,27.373543,23.647381,27.120872,0.977028,22.705393,0.979965,7.960150,1.184974,34.548698,55.758900,15.822200,629.311035,0.072871,119.772217,6.970840
06/03/2015,15:49:11.190,0.100000,10,,ADX_Roadfile,1Hz,1994.496582,33.107330,1978.330688,349.561279,388.616699,80.431633,0.000000,26.590946,23.643330,27.167719,0.977037,22.647913,0.980230,13.007100,0.474301,47.619801,72.414902,15.727900,792.387024,0.161032,107.858826,12.291861
06/03/2015,15:49:12.190,0.100000,10,,ADX_Roadfile,1Hz,1716.746460,22.370296,1679.095215,271.986694,393.929596,69.334160,0.000000,25.963537,23.640841,27.121153,0.977039,22.577930,0.980667,15.082200,0.250584,59.935902,86.343201,15.541100,1442.650024,0.306489,92.977104,15.774700
06/03/2015,15:49:13.190,0.100000,10,,ADX_Roadfile,1Hz,1442.996094,11.015267,1404.914429,165.114044,326.797058,48.368130,0.000000,23.011549,23.634609,27.144547,0.977058,22.597548,0.981277,13.416800,0.160648,70.046898,83.586502,15.426900,2672.929932,0.464058,64.861664,15.504700
06/03/2015,15:49:14.190,0.100000,10,,ADX_Roadfile,1Hz,1209.863770,4.186440,1172.365601,87.180283,209.113419,25.836868,0.000000,16.969805,23.711229,27.157532,0.977078,22.626070,0.981704,11.329100,0.120958,68.351601,84.031296,15.320200,4276.370117,0.677348,34.647240,13.178300
06/03/2015,15:49:15.190,0.100000,10,,ADX_Roadfile,1Hz,1006.239746,2.428994,999.690308,31.426178,98.111717,10.421469,0.000000,10.374290,23.727739,27.164803,0.977068,22.548206,0.981708,10.419510,0.094261,68.602600,82.924599,15.253400,-899487.937500,0.692481,13.975190,11.623400
06/03/2015,15:49:16.190,0.100000,10,,ADX_Roadfile,1Hz,810.081604,0.000000,812.296509,-28.890280,32.992645,2.873747,0.000000,5.589953,23.747040,27.173054,0.977073,22.525520,0.981665,9.817610,0.078731,68.474098,75.357300,15.291700,-1000004.000000,0.542089,3.853695,11.238200
06/03/2015,15:49:17.190,0.100000,10,,ADX_Roadfile,1Hz,632.854858,0.000000,637.918396,-58.525932,14.362181,0.955131,0.000000,3.021041,23.787220,27.121712,0.977072,22.532036,0.981758,7.819270,0.069323,64.307999,65.535004,15.335300,-497460.281250,0.493569,1.280831,10.106810
06/03/2015,15:49:18.190,0.100000,10,,ADX_Roadfile,1Hz,533.398132,0.000000,532.873901,-16.022072,24.767288,1.378807,0.000000,2.139946,23.834560,27.094940,0.977072,22.505157,0.981639,4.706330,0.059081,58.202900,50.745499,15.340800,4779.359863,0.510657,1.848980,7.176350
06/03/2015,15:49:19.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,514.938293,15.000000,32.585407,1.757375,0.000000,1.969753,23.907129,27.111364,0.977080,22.451962,0.981732,2.106593,0.054159,47.080200,38.842999,15.373200,4718.700195,0.485097,2.356641,3.988710
06/03/2015,15:49:20.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,581.176453,15.000000,38.453499,2.341070,0.000000,1.907542,23.914600,27.091148,0.977087,22.485863,0.981715,0.469685,0.047574,37.270802,31.951900,15.452000,4382.810059,0.385146,3.139375,2.022350
06/03/2015,15:49:21.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,583.976807,15.000000,29.411411,1.799854,0.000000,1.869240,23.938900,27.122732,0.977063,22.401428,0.981766,0.238791,0.041495,30.814501,29.998800,15.565000,3654.800049,0.310569,2.413604,1.366990
06/03/2015,15:49:22.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,569.880310,15.000000,17.724865,1.059544,0.000000,1.829420,23.969730,27.103495,0.977083,22.409210,0.981733,-0.132635,0.047003,29.057699,29.984600,15.670800,2946.859863,0.266359,1.420848,1.071591
06/03/2015,15:49:23.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,554.350159,15.000000,10.891763,0.632738,0.000000,1.792928,24.002119,27.108028,0.977072,22.390535,0.981723,0.098263,0.044647,29.246201,28.707001,15.759000,2475.260010,0.233600,0.848502,1.058281
06/03/2015,15:49:24.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,547.695557,15.000000,14.359099,0.823536,0.000000,1.753556,24.017071,27.058624,0.977081,22.368025,0.981689,0.034368,0.041088,28.406799,27.673500,15.851700,2151.959961,0.209911,1.104362,0.865365
06/03/2015,15:49:25.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,539.725281,15.000000,18.175577,1.027501,0.000000,1.723919,24.018940,27.085276,0.977078,22.340578,0.981655,-0.376013,0.038567,27.471100,27.386700,15.927100,1917.890015,0.193329,1.377879,0.891238
06/03/2015,15:49:26.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,521.449707,15.000000,16.401691,0.895798,0.000000,1.683477,23.996830,27.061922,0.977082,22.305510,0.981776,-0.363028,0.032165,27.137100,26.424200,16.039301,1761.890015,0.184762,1.201265,0.942988
06/03/2015,15:49:27.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,514.570435,15.000000,11.807739,0.636396,0.000000,1.630272,23.962570,27.090391,0.977075,22.318613,0.981736,-0.273161,0.030480,26.264500,22.619600,16.169800,1684.390015,0.186164,0.853407,0.968360
06/03/2015,15:49:28.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,520.284058,15.000000,12.431017,0.677579,0.000000,1.590467,23.937960,27.016905,0.977084,22.268051,0.981736,-0.400957,0.026862,22.776001,18.140900,16.246799,1687.690063,0.193835,0.908634,1.007041
06/03/2015,15:49:29.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,524.758240,15.000000,15.080687,0.829121,0.000000,1.591236,23.886890,27.008039,0.977068,22.309483,0.981790,-0.427180,0.021414,18.191799,15.614100,16.160700,1730.290039,0.194919,1.111851,0.930177
06/03/2015,15:49:30.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,527.148010,15.000000,16.858858,0.930837,0.000000,1.630251,23.890930,27.016430,0.977082,22.279186,0.981836,-0.260431,0.023120,15.415300,15.527699,15.950000,1736.760010,0.186739,1.248252,1.020104
06/03/2015,15:49:31.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,511.996887,15.000000,15.311245,0.821628,0.000000,1.636204,23.859791,26.997091,0.977086,22.290745,0.981805,-0.529514,0.022816,15.050799,16.461201,15.763100,1678.869995,0.177274,1.101803,0.955299
06/03/2015,15:49:32.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,511.239349,15.000000,14.042476,0.752029,0.000000,1.598142,23.809959,27.004223,0.977078,22.259184,0.981766,-0.504057,0.021354,16.013800,17.293499,15.695800,1600.530029,0.171485,1.008471,0.827189
06/03/2015,15:49:33.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,516.954956,15.000000,14.537208,0.787103,0.000000,1.568195,23.749540,26.989199,0.977069,22.275074,0.981760,-0.311604,0.023020,16.866800,16.949200,15.725500,1548.020020,0.170316,1.055505,0.929429
06/03/2015,15:49:34.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,515.859192,15.000000,13.505776,0.729740,0.000000,1.595308,23.699390,27.000486,0.977087,22.274794,0.981752,-0.439907,0.019504,16.640100,16.260500,15.783100,1532.349976,0.172026,0.978581,0.801065
06/03/2015,15:49:35.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,513.611023,15.000000,14.806676,0.796762,0.000000,1.636688,23.698771,27.017012,0.977066,22.287516,0.981762,-0.119142,0.019911,15.911700,16.030100,15.811200,1537.790039,0.172494,1.068457,0.865116
06/03/2015,15:49:36.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,503.894836,15.000000,16.331619,0.861891,0.000000,1.638251,23.703440,27.001987,0.977077,22.268555,0.981766,-0.350046,0.022086,15.574700,15.828400,15.801900,1543.170044,0.171927,1.155796,0.827183
06/03/2015,15:49:37.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,511.933624,15.000000,19.121941,1.025620,0.000000,1.609472,23.724310,27.029919,0.977070,22.234648,0.981666,-0.298618,0.017168,15.413700,15.886300,15.772500,1543.650024,0.172534,1.375357,0.801059
06/03/2015,15:49:38.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,518.656311,15.000000,16.658131,0.904961,0.000000,1.614816,23.698151,26.974596,0.977076,22.229429,0.981708,-0.452893,0.021050,15.349600,16.087700,15.737200,1550.229980,0.175006,1.213553,0.839493
06/03/2015,15:49:39.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,506.521484,15.000000,16.771219,0.889759,0.000000,1.624432,23.723690,27.046938,0.977085,22.216888,0.981700,-0.299128,0.025136,15.534200,16.389900,15.717700,1571.770020,0.179298,1.193167,0.878426
06/03/2015,15:49:40.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,505.010040,15.000000,17.541391,0.927869,0.000000,1.613690,23.723061,27.041607,0.977069,22.234768,0.981768,-0.593676,0.022921,15.757000,16.318199,15.739100,1619.729980,0.189055,1.244272,0.917109
06/03/2015,15:49:41.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,506.185059,15.000000,19.225544,1.019309,0.000000,1.571302,23.735830,27.025803,0.977068,22.234386,0.981691,-0.542505,0.021904,15.792300,16.073500,15.762100,1711.709961,0.204796,1.366894,0.762627
06/03/2015,15:49:42.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,515.774658,15.000000,19.626005,1.060229,0.000000,1.565551,23.766670,27.037048,0.977074,22.230190,0.981687,-0.260432,0.021314,15.481800,15.140500,15.757299,1850.599976,0.223112,1.421767,0.904050
06/03/2015,15:49:43.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,508.001892,15.000000,18.056791,0.962278,0.000000,1.605277,23.787220,27.049356,0.977082,22.261917,0.981816,-0.516787,0.021417,14.771800,14.566700,15.726500,2024.250000,0.244247,1.290415,0.788249
06/03/2015,15:49:44.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,493.467041,15.000000,14.194120,0.733428,0.000000,1.629312,23.786909,27.006924,0.977063,22.196064,0.981607,-0.478597,0.026538,14.122100,14.839600,15.657400,2229.589844,0.269434,0.983528,0.698571
06/03/2015,15:49:45.190,0.100000,10,,ADX_Roadfile,1Hz,515.799927,0.400000,516.767456,15.644955,10.502975,0.568484,0.000000,1.608549,23.778500,26.998810,0.977077,22.184044,0.981779,-0.580941,0.023712,14.187700,15.026100,15.568600,2469.140137,0.296888,0.762337,0.749816
06/03/2015,15:49:46.190,0.100000,10,,ADX_Roadfile,1Hz,633.521484,17.683327,644.281738,110.097389,19.047594,1.339406,0.000000,1.596595,23.829580,27.041447,0.977073,22.203629,0.981507,-0.580682,0.021375,14.453700,15.069100,15.507000,2719.160156,0.319374,1.796143,0.801561
06/03/2015,15:49:47.190,0.100000,10,,ADX_Roadfile,1Hz,913.493469,38.715523,953.481018,266.228882,71.027229,7.327817,0.000000,1.820876,23.860100,27.025963,0.977065,22.234549,0.980900,-0.786124,0.022432,14.477100,15.040200,15.498600,2941.310059,0.336555,9.826603,0.737004
06/03/2015,15:49:48.190,0.100000,10,,ADX_Roadfile,1Hz,1519.166260,50.349575,1536.226929,386.717010,164.702072,27.249535,0.000000,3.176383,23.856680,27.053694,0.977047,22.239164,0.980340,-0.324840,0.018469,14.473001,14.767500,15.508200,3126.169922,0.353952,36.541626,0.724193
06/03/2015,15:49:49.190,0.100000,10,,ADX_Roadfile,1Hz,2162.302002,70.705498,2183.223145,443.223419,276.585938,63.739189,0.000000,7.019321,23.858231,27.085018,0.977022,22.200918,0.980029,-0.721722,0.018813,14.216100,14.624100,15.492000,3288.600098,0.368603,85.474251,0.762881
06/03/2015,15:49:50.190,0.100000,10,,ADX_Roadfile,1Hz,2616.389893,75.732666,2623.787109,458.249023,359.802185,99.063622,0.000000,13.658779,23.863840,27.087673,0.977017,22.160988,0.979995,-0.529775,0.017290,13.926400,13.905000,15.454500,3426.369873,0.377609,132.844315,0.775697
06/03/2015,15:49:51.190,0.100000,10,,ADX_Roadfile,1Hz,2859.565430,76.488846,2872.486084,459.681519,403.268433,121.360275,0.000000,21.591963,23.889380,27.014074,0.977011,22.280695,0.979894,-0.439910,0.013692,13.466600,14.609000,15.417200,3507.790039,0.377062,162.744125,0.788508
06/03/2015,15:49:52.190,0.100000,10,,ADX_Roadfile,1Hz,2914.404541,75.789612,2920.959229,450.712555,422.027130,129.115402,0.000000,28.342554,23.825840,27.007719,0.977005,22.169758,0.979736,-0.696010,0.020094,13.773300,17.150101,15.397200,3521.929932,0.374239,173.143753,0.621715
06/03/2015,15:49:53.190,0.100000,10,,ADX_Roadfile,1Hz,2861.965332,72.503082,2867.335449,426.887268,432.739288,129.955383,0.000000,32.568501,23.809330,26.999470,0.977022,22.169214,0.979863,-0.157835,0.017005,15.239700,27.069799,15.365700,3504.189941,0.372729,174.270172,0.775444
06/03/2015,15:49:54.190,0.100000,10,,ADX_Roadfile,1Hz,2721.001465,63.150959,2725.541260,373.064301,443.068024,126.473991,0.000000,34.441929,23.774139,27.030220,0.977022,22.172989,0.979924,3.989200,0.009932,22.191601,43.882301,15.238800,3453.270020,0.353043,169.601624,3.114577
06/03/2015,15:49:55.190,0.100000,10,,ADX_Roadfile,1Hz,2542.708252,43.488586,2540.917236,293.823486,448.319427,119.311111,0.000000,34.672459,23.777880,27.030380,0.977033,22.208002,0.979974,6.102650,0.012005,35.175098,63.108601,15.132700,3151.290039,0.274920,159.996201,7.638870
06/03/2015,15:49:56.190,0.100000,10,,ADX_Roadfile,1Hz,2286.645020,28.330549,2248.841309,230.947723,420.821167,99.259277,0.000000,33.603027,23.722750,27.065958,0.977019,22.220501,0.980361,6.064170,0.009221,48.504601,68.565598,15.323299,2544.010010,0.215515,133.106689,7.176700
06/03/2015,15:49:57.190,0.100000,10,,ADX_Roadfile,1Hz,1950.056519,20.789629,1929.011353,188.945251,352.520508,71.471786,0.000000,29.697119,23.668871,27.043066,0.977046,22.220745,0.980700,11.188270,0.007026,51.192101,58.988701,15.456300,2347.439941,0.344784,95.843658,9.463820
06/03/2015,15:49:58.190,0.100000,10,,ADX_Roadfile,1Hz,1673.017578,15.727179,1653.662842,154.501419,259.848419,45.174156,0.000000,23.322947,23.619350,27.061985,0.977041,22.208763,0.980995,18.746300,0.006944,44.689899,53.102001,15.372700,3135.489990,0.525311,60.578545,16.983099
06/03/2015,15:49:59.190,0.100000,10,,ADX_Roadfile,1Hz,1503.612305,11.686266,1482.778564,123.374840,183.861832,28.628538,0.000000,16.184948,23.590389,27.054615,0.977045,22.170382,0.981317,23.639601,0.006904,40.668999,59.347301,15.342500,4362.600098,0.504481,38.390869,23.692400
06/03/2015,15:50:00.190,0.100000,10,,ADX_Roadfile,1Hz,1474.370728,11.233182,1455.612305,103.316345,125.623154,19.122290,0.000000,10.824098,23.589451,27.058491,0.977035,22.209127,0.981423,22.768700,0.010298,45.148701,69.557396,15.397400,4449.669922,0.372901,25.642990,25.221901
06/03/2015,15:50:01.190,0.100000,10,,ADX_Roadfile,1Hz,1505.256470,12.704662,1503.828369,94.074722,87.460892,13.767146,0.000000,7.553751,23.589140,27.105738,0.977042,22.136532,0.981365,18.836000,0.012757,52.990700,70.849998,15.454500,3618.090088,0.311980,18.461742,21.815701
06/03/2015,15:50:02.190,0.100000,10,,ADX_Roadfile,1Hz,1448.906616,10.634711,1455.600586,76.007477,64.110901,9.784985,0.000000,5.688971,23.562040,27.105179,0.977042,22.159203,0.981369,12.340770,0.010054,55.570499,62.493401,15.473600,3142.969971,0.361684,13.121664,16.571800
06/03/2015,15:50:03.190,0.100000,10,,ADX_Roadfile,1Hz,1272.702026,6.363924,1268.080200,42.521702,58.916878,7.838679,0.000000,4.843867,23.563601,27.103243,0.977039,22.048819,0.981535,5.743890,0.012676,51.778599,53.318199,15.481100,3399.020020,0.425703,10.511669,9.335590
06/03/2015,15:50:04.190,0.100000,10,,ADX_Roadfile,1Hz,1050.501953,3.827570,1042.255249,10.738168,45.943935,5.047386,0.000000,4.410828,23.586029,27.102743,0.977049,22.160631,0.981687,1.991264,0.011803,45.969200,45.363602,15.538700,3625.919922,0.341603,6.768545,4.374310
06/03/2015,15:50:05.190,0.100000,10,,ADX_Roadfile,1Hz,828.657532,0.354427,833.621948,-33.563599,27.936981,2.475258,0.000000,3.731142,23.586029,27.111071,0.977048,22.134144,0.981629,0.494882,0.010339,40.310101,42.450600,15.596600,3100.189941,0.234487,3.319321,2.267040
06/03/2015,15:50:06.190,0.100000,10,,ADX_Roadfile,1Hz,658.896729,0.000000,658.678772,-58.705887,13.576543,0.946221,0.000000,2.876176,23.618111,27.090975,0.977049,22.141066,0.981681,0.008654,0.012454,38.809299,50.564499,15.597800,2143.340088,0.149123,1.268882,1.392598
06/03/2015,15:50:07.190,0.100000,10,,ADX_Roadfile,1Hz,577.660400,0.000000,576.937378,-59.547607,14.991608,0.903980,0.000000,2.225770,23.664820,27.142437,0.977051,22.150156,0.981704,-0.286392,0.008083,46.579800,61.204399,15.614300,1387.810059,0.100979,1.212237,1.084401
06/03/2015,15:50:08.190,0.100000,10,,ADX_Roadfile,1Hz,533.398132,0.000000,534.644592,-16.022072,16.573410,0.928238,0.000000,1.957336,23.671360,27.183247,0.977061,22.113697,0.981753,-0.427422,0.007697,57.037899,64.851898,15.696800,958.145996,0.088925,1.244767,0.942981
06/03/2015,15:50:09.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,514.113464,15.000000,18.218834,0.981110,0.000000,1.823552,23.699390,27.121698,0.977067,22.078976,0.981639,-0.298606,0.010523,60.653801,62.153099,15.836100,872.763000,0.122962,1.315669,0.839490
